,City,Id,Name,Fees,Experience,Contact,Website,AvailDay,Address
83,Bengaluru,17,Apollo Clinic,900,0,-25214603,http://www.apolloclinic.com/,Monday Tuesday Wednesday Thursday Friday Saturday Sunday,"No.2012, 1st Floor, 100Feet Road, HAL 2nd Stage, Indiranagar, Bangalore - 560038, Above Vision Express & Next to Starbucks "
84,Bengaluru,18,Mallya Hospital,400,9,-22277968,http://www.mallyahospital.net/,Monday Tuesday Wednesday Thursday Friday Saturday Sunday,
85,Bengaluru,19,Nimhans Hospital,,0,-26995389,http://www.nimhans.ac.in/,Monday Tuesday Wednesday Thursday Friday Saturday Sunday,", ,"
86,Bengaluru,20,Vijayanagar Hospital,1200,0,-23358100,http://www.gleneaglesglobalhospitals.com/hyderabad-events/global-hospitals-lbnagar-hyderabad-undertakes-heart-a-thon,Monday Tuesday Wednesday Thursday Friday Saturday Sunday,"No. 46, 17th Cross, M C Road, Vijayanagar, Bangalore - 560040, Near Vijaynagar Main Bus Stand "
87,Bengaluru,21,Sapthagiri Hospital,,0,-28393381,http://www.sapthagirihospital.com/,Monday Tuesday Wednesday Thursday Friday Saturday Sunday,","
88,Bengaluru,22,Sri Dharmasthala Manjunatheshwara Ayurveda Hospital,,0,-9741897033,http://www.sdmayurbangalore.in/,Monday Tuesday Wednesday Thursday Friday Saturday Sunday,"Bangalore Mysore Highway, Anchepalya, Bangalore - 560073, Opposite Srinidhi Hotel "
89,Pune,0,Dr. Himani Chaphekar,600,15,-9152289880,https://www.justdial.com/Pune/Dr-Himani-Chaphekar-Lane-No-6-Opposite-Laxman-Hotel-Deccan-Gymkhana/020PG004782_BZDET?xid=UHVuZSBQc3ljaG90aGVyYXB5IERvY3RvcnM=,Monday Tuesday Wednesday Thursday Friday Saturday X,"Sneh Prabhat Apartment, Prabhat Road, Deccan Gymkhana, Pune - 411004, Lane No 6 Opposite Laxman Hotel "
90,Pune,1,Dr. Bharat Sarode,599,33,-9152276746,http://www.geetai.org/,Monday Tuesday Wednesday Thursday Friday Saturday X,"Uttam Market First Floor, Old Bombay Pune Highway, Chinchwad Railway Station, Pune - 411019, Near Mayur Hotel "
91,Pune,2,Bhoir Hospital And Piles Laser Center,,0,-9152928757,http://www.pileslasercenter.com/,Monday Tuesday Wednesday Thursday Friday Saturday Sunday,"Survey No 19/3 bhoir palace, Thergaon, Pune - 411033, Dange Chowk,near state bank "
92,Pune,3,Ruby Hall Clinic,,0,-9152109837,https://www.justdial.com/Pune/Ruby-Hall-Clinic-Sasoon-Road/020PXX20-XX20-141011122722-H4I6_BZDET?xid=UHVuZSBQc3ljaG90aGVyYXB5IERvY3RvcnM=,Monday Tuesday Wednesday Thursday Friday Saturday Sunday,"40 Sassoon Road, Sasoon Road, Pune - 411001 "
93,Pune,4,Navjeevan Mental And Deaddiction Rehabilitation Center,,0,-9152308452,https://www.justdial.com/Pune/Navjeevan-Mental-And-Deaddiction-Rehabilitation-Center-Opposite-Shri-Chhatrapati-Auto-Koregaon-Bhima/020PXX20-XX20-200213190711-T5X9_BZDET?xid=UHVuZSBQc3ljaG90aGVyYXB5IERvY3RvcnM=,Monday Tuesday Wednesday Thursday Friday Saturday Sunday,"Wadagaon Phata, Pune Nagar Road, Koregaon Bhima, pune - 412216, Opposite Shri Chhatrapati Auto "
94,Pune,5,Dr. Rahul Ratan Bagale,700,7,-9152104240,http://www.joyclinicpune.com/,Monday Tuesday Wednesday Thursday Friday Saturday X,"Columbia Asia Hospital, Apollo Clinic, Kharadi, Viman Nagar, Kharadi, Pune - 411014, Vadgaon Sheri "
95,Pune,6,Shree Physiotherapy Clinic For Mobility Pune,500,0,-9152631617,https://www.justdial.com/Pune/Shree-Physiotherapy-Clinic-For-Mobility-Pune-Opposite-Laxmibai-Rajaram-Shinde-High-School-Sahakar-Nagar-Parvati-Darshan/020PXX20-XX20-170418152221-P8I4_BZDET?xid=UHVuZSBQc3ljaG90aGVyYXB5IERvY3RvcnM=,Monday Tuesday Wednesday Thursday Friday Saturday X,"Vasant Vihar, Padmavati Sahakar Nagar Parvati Road, Sahakar Nagar-Parvati Darshan, Pune - 411009, Opposite Laxmibai Rajaram Shinde High School "
96,Pune,7,Dr. Rode Homeopathy,500,0,-24443769,http://www.drrodehomeopathy.com/,Monday X X Thursday X X X,"1st Floor, Amit Corner, Above HDFC ATM, Shahu Chowk, Shivaji Road, Shukrawar Peth, Pune - 411002, Next to Phadgate Police Chowky, "
97,Pune,8,Dr Datta Chaskar Ayurwedik And Alopethic Hospital,,0,-9152342533,https://www.justdial.com/Pune/Dr-Datta-Chaskar-Ayurwedik-And-Alopethic-Hospital-Near-S-T-Stand-Near-Indrayani-Hotel-Manchar/020PXX20-XX20-180104191151-B8G2_BZDET?xid=UHVuZSBQc3ljaG90aGVyYXB5IERvY3RvcnM=,Monday Tuesday Wednesday Thursday Friday Saturday Sunday,"Malwadi, Manchar, Pune - 410503, Near S T Stand , Near Indrayani Hotel "
98,Pune,9,Jeevan Clinic,250,0,-9152447468,https://www.justdial.com/Pune/Jeevan-Clinic-JAY-Bhavani-Chowk-Rahatani/020PXX20-XX20-120809091808-N5X6_BZDET?xid=UHVuZSBQc3ljaG90aGVyYXB5IERvY3RvcnM=,Monday Tuesday Wednesday Thursday Friday Saturday Sunday,"Survey No 1/11, Rahatani Link Road, Rahatani, Pune - 411017, JAY Bhavani Chowk "
99,Pune,10,Avni Clinic,400,26,-9152423685,https://www.justdial.com/Pune/Avni-Clinic-Near-Lulla-Nagar-Junction-Kubera-Park-Wanowrie/020PXX20-XX20-140920130957-P7Y9_BZDET?xid=UHVuZSBQc3ljaG90aGVyYXB5IERvY3RvcnM=,Monday Tuesday Wednesday Thursday Friday X X,
100,Pune,11,JeevanJyoti Hospital,,0,-9152423194,http://www.jeevanjyotihealthcare.com/,Monday Tuesday Wednesday Thursday Friday Saturday Sunday,"Maske Complex, Rahatani, pune - 411017, Kalewadi Fata Opposite Shivratna Hotel "
101,Pune,12,Dr. Shindes Advance Homeopathic Clinic,1000,0,-9152461026,https://www.justdial.com/Pune/Dr-Shindes-Advance-Homeopathic-Clinic-ABC-Juction-Near-Akurdi-Railway-Station-Nigdi-Pradhikaran/020PXX20-XX20-140620135316-T9C5_BZDET?xid=UHVuZSBQc3ljaG90aGVyYXB5IERvY3RvcnM=,Monday Tuesday Wednesday Thursday Friday Saturday Sunday,"Shop No 4 Sector No 26, Dr Ambedkar Marg, Nigdi Pradhikaran, Pune - 411044, ABC Juction Near Akurdi Railway Station "
102,Pune,13,Physio Zone,100,0,-9765585461,http://www.physiozonepune.com/,Monday Tuesday Wednesday Thursday Friday Saturday X,"Sai Ambience 4th Floor, Kunal Icon Road, Pimple Saudagar, Pune - 411027, Above Kimling Rush "
103,Pune,14,Spandan Clinic,200,16,-9822842822,https://www.justdial.com/Pune/Spandan-Clinic-Near-Paranjape-School-Kothrud/020P5088274_BZDET?xid=UHVuZSBQc3ljaG90aGVyYXB5IERvY3RvcnM=,Monday Tuesday Wednesday Thursday Friday Saturday X,"Shop No 16 Shivtara Garden Gananjay Society, New Dp Road, Kothrud, Pune - 411038, Near Paranjape School "
104,Pune,15,Shree Samarth Hospital,500,15,-26128274,https://www.justdial.com/Pune/Shree-Samarth-Hospital-Karande-Chowk-Rasta-Peth/020PXX20-XX20-160108115047-T1L7_BZDET?xid=UHVuZSBQc3ljaG90aGVyYXB5IERvY3RvcnM=,Monday Tuesday Wednesday Thursday Friday Saturday Sunday,"227 Omkar Apartment, Rasta Peth, Pune - 411011, Karande Chowk "
105,Pune,16,Satyanand Hospital,,0,-9152240715,http://www.satyanandhospital.com/,Monday Tuesday Wednesday Thursday Friday Saturday Sunday,"Survey No 50/7, Kondhwa Khurd, Pune - 411048, Opposite Konark E Square "
106,Pune,17,Psychwellness Clinic,600,0,-9152952475,http://www.psychwellnessclinic.com/,Monday Tuesday Wednesday Thursday Friday Saturday X,"B 202, Vastu Nirvana, Baner-Pashan Link Road, Baner, Pune - 411045, Above Iris Clinic "
107,Pune,18,On Call Doctor At Your Home,,0,-8359064075,https://www.justdial.com/Pune/On-Call-Doctor-At-Your-Home-Pune-Wakad/020PXX20-XX20-180906232532-P6T9_BZDET?xid=UHVuZSBQc3ljaG90aGVyYXB5IERvY3RvcnM=,Monday Tuesday Wednesday Thursday Friday Saturday Sunday,"Sonigara Keshar Society, Chhtrapati Chowk, Wakad, Pune - 411057, Pune "
108,Pune,19,Dev Clinic,1030,0,-9152407334,https://www.justdial.com/Pune/Dev-Clinic-Next-To-Poona-Cable-Ajmera-School-Road-Pimpri/020PXX20-XX20-141020125413-N1U5_BZDET?xid=UHVuZSBQc3ljaG90aGVyYXB5IERvY3RvcnM=,Monday Tuesday Wednesday Thursday Friday Saturday Sunday,"Bungalow No A/5 Pcmc Housing Society Ajmera Complex, Pimpri, Pune - 411018, Next To Poona Cable, Ajmera School Road "
109,Pune,20,Universal Hospital,,0,-24578828,http://www.u-h.in/,Monday Tuesday Wednesday Thursday Friday Saturday Sunday,"1420, Kasba Peth, Pune - 411011, Near Shaniwar Wada "
110,Ranchi,0,Dr Dharmendar Rajak,530,0,-7004642879,http://dynamicsonhe.wixsite.com/,Monday Tuesday Wednesday Thursday Friday Saturday Sunday,"Kanke Road, Kanke, Ranchi - 834006"
111,Ranchi,1,Dr. Pawan Kr Barnwal,16,0,-9152790580,https://www.justdial.com/Ranchi/Dr-Pawan-Kr-Barnwal-Opposite-First-Mark-School-Near-Firing-Range-Bariatu/0651PX651-X651-130112190109-Z9U6_BZDET?xid=UmFuY2hpIFBzeWNob3RoZXJhcHkgRG9jdG9ycw==,Monday Tuesday Wednesday Thursday Friday Saturday X,"Bariatu Road, Bariatu, Ranchi - 834009, Opposite First Mark School, Near Firing Range "
112,Ranchi,2,Dr. Keshav Jee Mind and Brain Clinic,500,15,-9939009614,https://www.justdial.com/Ranchi/Dr-Keshav-Jee-Mind-and-Brain-Clinic-RIMS-GATE-Opposite-Durga-Mandir-Bariatu/0651PX651-X651-181227173106-S1E7_BZDET?xid=UmFuY2hpIFBzeWNob3RoZXJhcHkgRG9jdG9ycw==,Monday Tuesday Wednesday Thursday Friday Saturday Sunday,"Bariatu, Ranchi - 834009, RIMS GATE, Opposite Durga Mandir "
113,Ranchi,3,Nerve and Mind Centre For Neuromodulation,500,9,-9152527341,http://www.nerveandmind.in/,Monday Tuesday Wednesday Thursday Friday Saturday X,"1st Floor, AC Market, Main Road, Ranchi - 834001, Near Church Complex "
114,Ranchi,4,Dr. Lals Hospital & Research Centre,,0,-9031930406,http://www.samitlalent.com/,Monday Tuesday Wednesday Thursday Friday Saturday Sunday,"Main Lane, Kadru, Ranchi - 834002, Near Kadru Over Bridge "
115,Ranchi,5,Psychonnect.Com,,0,-9152783698,http://www.psychonnect.com/,Monday Tuesday Wednesday Thursday Friday Saturday Sunday,"AJ-268, Sector 2, Saltlake City, Sech Bhawan, Kolkata - 700091"
116,Ranchi,6,Astro Agam,,0,-8107911820,http://www.astroagam.com/,Monday Tuesday Wednesday Thursday Friday Saturday Sunday,"Flat No. 1008, Sky B Building, RSG The Universe, Near Girja Vyas Petrol Pump Saveena, Hiran Magri, Udaipur-Rajasthan - 313002 "
117,Ranchi,7,Cognitive Therapy Clinic Ranchi,1200,0,-9386816584,http://www.cognitivetherapyranchi.com/,Monday Tuesday Wednesday Thursday Friday Saturday Sunday,"Sahay Tower, Kutchery Chowk, Kutchery Road, Ranchi - 834001 "
118,Ranchi,8,Clinical Psychologist,,0,-9113314869,https://www.justdial.com/Ranchi/Clinical-Psychologist-Near-Joda-Pool-Kanke-Road-Kanke-Road/0651PX651-X651-200302145112-L3R9_BZDET?xid=UmFuY2hpIFBzeWNob3RoZXJhcHkgRG9jdG9ycw==,Monday Tuesday Wednesday Thursday Friday Saturday Sunday,"Nagashish Clinic, Kanke Road, Kanke Road, Ranchi - 834001, Near Joda Pool Kanke Road"
119,Ranchi,9,Dr. Milin Borde,530,0,-2451109,https://www.justdial.com/Ranchi/Dr-Milin-Borde-Kanke/0651P651STD37102_BZDET?xid=UmFuY2hpIFBzeWNob3RoZXJhcHkgRG9jdG9ycw==,Monday Tuesday Wednesday Thursday Friday Saturday Sunday,"Kanke Road, Kanke, Ranchi - 834006"
120,Ranchi,10,Dr Omi Singh,300,0,-7992436030,https://www.justdial.com/Ranchi/Dr-Omi-Singh-Election-Commission-Office/0651PX651-X651-190329133820-K3I4_BZDET?xid=UmFuY2hpIFBzeWNob3RoZXJhcHkgRG9jdG9ycw==,Monday Tuesday Wednesday Thursday Friday Saturday X,"Club House, Sail City, Site IV, Ranchi - 834002, Election Commission Office"
121,Delhi,0,Elite Physiotherapy Clinic & Fitness Centre,400,17,-9152696060,http://www.elitephysiotherapyclinic.com/,Monday X Wednesday Thursday Friday Saturday Sunday,"Plot No-12, Sector-2, Faridabad Sector 2, faridabad - 121004, Near Community Centre "
122,Delhi,1,West Delhi Psychiatry Centre,1500,30,-9152451593,https://www.justdial.com/Delhi/West-Delhi-Psychiatry-Centre-Near-Fatah-Nagar-Gurudwara-Janakpuri/011PXX11-XX11-130726132812-B1S9_BZDET?xid=RGVsaGkgUHN5Y2hvdGhlcmFweSBEb2N0b3Jz,Monday Tuesday Wednesday Thursday Friday Saturday X,"BA/8 A, Janakpuri, Delhi - 110058, Near Fatah Nagar Gurudwara "
123,Delhi,2,Dr Pramod Kumar,500,0,-9152266076,http://www.ayucorps.com/,Monday Tuesday Wednesday Thursday Friday Saturday X,"118, Poddar Clinic, Kala Patthar Road, Gyan Khand 4-Indirapuram, Ghaziabad - 201014, Mangal Chowk "
124,Delhi,3,Vishwas Healing Centre,1500,14,-9152951070,http://www.vishwashealingcentre.com/,Monday Tuesday Wednesday Thursday Friday Saturday Sunday,"J- 1923, 3rd Floor, Market 1 C R Park, C R Park, Delhi - 110019, Opposite Ariston Hospital "
125,Delhi,4,OPAL care multispeciality clinic and digital x-ray center,,0,-9152164288,https://www.justdial.com/Delhi/OPAL-care-multispeciality-clinic-and-digital-x-ray-center/011PXX11-XX11-190815015659-R2P8_BZDET?xid=RGVsaGkgUHN5Y2hvdGhlcmFweSBEb2N0b3Jz,Monday Tuesday Wednesday Thursday Friday Saturday Sunday,"Mahagun Mart, Shop Number 24, Lower Ground Floor, Noida Phase2, Gaur City 2, Greater Noida W Road, Ghaziabad - 201009 "
126,Delhi,5,Miss Khyati Sharma,,0,-9152272299,https://www.justdial.com/Delhi/Miss-Khyati-Sharma-Greater-Kailash-1/011PXX11-XX11-191203180722-U3N2_BZDET?xid=RGVsaGkgUHN5Y2hvdGhlcmFweSBEb2N0b3Jz,Monday Tuesday Wednesday Thursday Friday Saturday X,"S-438, Basement, Near M Block Market, Mandir Lane, Greater Kailash 1, Delhi - 110048"
127,Delhi,6,Dr. Harshit Garg (M.D. AIIIMS),1500,4,-79621319,http://dr-harshit-garg.business.site/,Monday Tuesday Wednesday Thursday Friday Saturday Sunday,"191-B, Ground Floor, Garud Apartments, Pocket 4, Mayur Vihar Phase 1 Extension, Delhi - 110091, Mayur Vihar Phase 1 Metro Station Gate No.3 "
128,Delhi,7,Guru Sewak Health Cure Centre,400,0,-9152449049,https://www.justdial.com/Delhi/Guru-Sewak-Health-Cure-Centre-Near-Adarsh-Nagar-Metro-Station-and-Opposite-Metro-Pillar-Number-95-Adarsh-Nagar/011PXX11-XX11-100323151945-M6Z6_BZDET?xid=RGVsaGkgUHN5Y2hvdGhlcmFweSBEb2N0b3Jz,Monday Tuesday Wednesday Thursday Friday Saturday Sunday,"237, Sarai Pipal Thalla, Punjabi Gali, Adarsh Nagar, Delhi - 110033, Near Adarsh Nagar Metro Station and Opposite Metro Pillar Number 95 "
129,Delhi,8,Sonia Hospital,1200,20,-9152480755,http://www.cygnushospitals.com/,Monday Tuesday Wednesday Thursday Friday Saturday Sunday,"1 Gulshan Park, Rohtak Road, Nangloi, Delhi - 110041, Near Lokesh Cinema,Near Metro Pillar No 439 "
130,Delhi,9,Chabra Psychiatry Centre,600,0,-9891055167,https://www.justdial.com/Delhi/Chabra-Psychiatry-Centre-Opposite-Balaji-Mandir-Prashant-Vihar/011PXX11-XX11-130912104511-G8L6_BZDET?xid=RGVsaGkgUHN5Y2hvdGhlcmFweSBEb2N0b3Jz,Monday Tuesday Wednesday Thursday Friday Saturday X,"107-108, First Floor, Rg-1 Complex, Sector-14 Rohini, Prashant Vihar, Prashant Vihar, Delhi - 110085, Opposite Balaji Mandir "
131,Delhi,10,Sukoon,930,0,-9152295517,https://www.justdial.com/Delhi/Sukoon-Near-By-Hotel-IBIS-Exotica-Sector-53-Gurgaon/011P1235567408T9V4C8_BZDET?xid=RGVsaGkgUHN5Y2hvdGhlcmFweSBEb2N0b3Jz,Monday Tuesday Wednesday Thursday Friday Saturday X,"D 3, 601, Gurgaon, Gurgaon - 122001, Near By Hotel IBIS, Exotica, Sector 53 "
132,Delhi,11,Mukul Arora Psychologist Clinic,1200,20,-9152480755,http://www.www.psychologistmukul.wordpress.com/,Monday Tuesday Wednesday Thursday Friday Saturday Sunday,"21, Ground Floor, Rajendra Park, Rajender Nagar, Delhi - 110060 "
133,Delhi,12,The Happy Tree,,0,-49878216,https://www.justdial.com/Delhi/The-Happy-Tree-Near-Yamuna-Sports-Complex-Gate-No-1-Ram-Vihar/011PXX11-XX11-170226183552-Q3U4_BZDET?xid=RGVsaGkgUHN5Y2hvdGhlcmFweSBEb2N0b3Jz,Monday Tuesday Wednesday Thursday Friday Saturday Sunday,"113 Ram Vihar, Anand Vihar, Anand Vihar, Ram Vihar, Delhi - 110092, Near Yamuna Sports Complex Gate No 1 "
134,Delhi,13,Sarvam Neuropsychiatric Hospital,1000,0,-9152225731,http://www.sarvamhealth.com/,Monday Tuesday Wednesday Thursday Friday Saturday Sunday,"B-1, West Jyoti Nagar, Shahdara, Delhi - 110032, Near Main Loni Road "
135,Delhi,14,Healing Hands,930,0,-9152467663,http://www.healinghandsindia.org/,Monday Tuesday Wednesday Thursday Friday Saturday Sunday,"5/2, Kalkaji Extension, Delhi - 110019, Near Greater Kailash "
136,Delhi,15,Dr. Bindu Kapoor,1000,0,-9152225731,https://www.justdial.com/Delhi/Dr-Bindu-Kapoor-Near-Radisson-Hotel-Meera-Bagh/011PXX11-XX11-190924133503-R1M3_BZDET?xid=RGVsaGkgUHN5Y2hvdGhlcmFweSBEb2N0b3Jz,Monday Tuesday Wednesday Thursday Friday Saturday Sunday,"A-156, First Floor, Meera Bagh, Paschim Vihar, Meera Bagh, Meera Bagh, Delhi - 110087, Near Radisson Hotel "
137,Delhi,16,Dr Deepika Verma MBBS MD,1100,0,-9152132166,https://www.justdial.com/Delhi/Dr-Deepika-Verma-MBBS-MD-Anand-Vihar/011PXX11-XX11-180611142457-Y4K4_BZDET?xid=RGVsaGkgUHN5Y2hvdGhlcmFweSBEb2N0b3Jz,Monday Tuesday Wednesday Thursday Friday Saturday X,"Neelkanth Chambers- 1, Plot No 5, Saini Enclave, Anand Vihar, Delhi - 110092 "
